-10.67,-4.69,-4.92,0.10,-0.17,-1.24,15.3
-10.90,-2.63,-5.56,1.53,-0.33,-2.90,15.4
-9.14,-2.42,-4.39,1.14,-0.09,-2.12,15.5
-9.59,-1.10,-4.72,0.60,-0.62,-1.93,15.6
-11.58,-0.27,-8.68,1.45,-0.16,-1.26,15.7
-13.28,-2.61,-5.01,-1.23,0.74,0.41,15.8
-11.96,-3.75,-3.12,-1.93,0.71,1.43,15.9
-9.68,-4.25,-3.46,-1.37,0.28,2.71,16
-7.66,-4.49,-2.14,-1.70,-0.51,2.87,16.1
-4.28,-2.96,-1.92,-0.20,-0.32,1.90,16.2
-4.83,-3.89,-2.30,0.15,-0.28,0.61,16.3
-11.48,-4.27,-5.31,0.99,-0.35,-2.80,16.4
-9.80,-2.72,-4.82,1.44,-0.34,-2.63,16.5
-9.57,-2.34,-4.90,1.09,-0.66,-2.26,16.6
-10.77,-0.62,-6.15,1.42,-0.19,-2.00,16.7
-13.40,-1.50,-8.86,1.39,-0.03,-1.08,16.8
-13.38,-3.29,-5.50,-1.64,0.63,0.48,16.9
-12.50,-4.31,-3.02,-3.10,-0.07,1.69,17
-9.46,-5.16,-3.04,-1.22,-0.19,3.53,17.1
-6.37,-4.09,-3.25,-0.26,0.06,3.47,17.2
-3.72,-2.77,-2.40,-0.24,-0.04,1.68,17.3
-4.92,-3.93,-2.80,-0.31,-0.23,-0.01,17.4
-12.66,-4.46,-4.86,0.01,-0.35,-3.87,17.5
-10.52,-2.65,-4.88,1.03,-0.25,-3.59,17.6
-11.26,-2.72,-3.89,0.29,-0.58,-2.89,17.7
-13.46,-0.41,-5.83,0.72,-0.41,-2.54,17.8
-11.20,-0.41,-5.53,0.18,-0.07,0.27,17.9
-12.05,-4.97,-5.95,-0.93,-0.30,1.95,18
-12.19,-5.56,-3.99,-2.62,-0.50,2.85,18.1
-9.29,-5.39,-3.57,-1.68,-0.53,3.57,18.2
-5.12,-3.91,-3.73,0.13,0.42,2.80,18.3
-2.86,-3.10,-3.20,-0.29,0.27,1.17,18.4
-8.01,-4.96,-3.73,-0.91,0.69,-2.53,18.5
-13.92,-6.55,-4.24,-1.02,1.25,-5.00,18.6
-11.47,-3.91,-2.07,-1.71,-0.42,-4.46,18.7
-10.76,-2.85,-1.97,-1.13,0.08,-2.71,18.8
-11.45,-1.51,-4.76,0.06,-0.50,-1.47,18.9
-11.87,-0.83,-4.89,0.01,-1.02,-0.57,19
-11.02,-2.65,-4.90,0.07,-0.76,1.30,19.1
-11.53,-3.66,-4.40,0.02,0.15,2.59,19.2
-11.06,-4.77,-4.72,0.08,0.19,2.97,19.3
-8.78,-4.75,-3.98,-0.44,-0.19,3.31,19.4
-4.33,-3.59,-3.03,-0.18,-0.13,2.80,19.5
-4.78,-5.23,-3.78,-0.19,-0.03,0.09,19.6
-11.77,-4.61,-5.13,-0.27,0.27,-2.87,19.7
-10.69,-2.11,-5.28,0.52,0.33,-3.41,19.8
-10.33,-3.19,-3.17,-0.57,0.04,-2.49,19.9
-9.65,-1.69,-3.54,-0.12,-0.12,-1.91,20
-10.79,0.09,-5.75,0.64,-0.15,-1.47,20.1
-11.56,0.71,-5.57,0.13,0.10,0.09,20.2
-12.91,-4.48,-4.56,-0.25,0.47,1.94,20.3
-10.18,-4.21,-4.23,-0.57,0.56,3.03,20.4
-9.33,-4.99,-3.51,-1.23,-0.24,3.21,20.5
-6.51,-4.38,-3.07,-0.57,0.14,2.57,20.6
-5.06,-5.01,-3.44,-0.45,-0.31,1.32,20.7
-8.03,-3.33,-5.01,0.50,-0.08,-2.00,20.8
-11.46,-3.51,-6.09,0.50,-0.05,-3.08,20.9
-11.30,-2.69,-4.56,-0.36,-0.16,-3.33,21
-10.11,-0.82,-4.37,-0.30,-0.24,-2.71,21.1
-10.93,-0.10,-5.41,0.00,-0.14,-1.46,21.2
-12.39,-2.18,-3.87,-0.32,0.03,-0.39,21.3
-11.75,-2.80,-3.57,-0.24,-0.29,1.18,21.4
-10.25,-3.21,-5.28,0.72,0.26,2.71,21.5
-8.65,-3.95,-3.63,0.43,0.66,3.26,21.6
-8.07,-3.64,-4.02,-0.11,0.11,2.47,21.7
-7.64,-3.46,-4.38,-0.13,0.39,1.74,21.8
-5.71,-4.31,-3.05,-1.21,-0.32,0.19,21.9
-7.93,-2.52,-4.27,-0.55,-0.36,-1.93,22
-8.77,-2.47,-6.19,0.80,0.41,-2.30,22.1
-11.15,-2.80,-3.95,-0.71,0.12,-3.33,22.2
-11.34,-0.89,-4.72,0.13,0.41,-2.69,22.3
-12.38,0.14,-5.83,0.47,0.05,-1.65,22.4
-11.65,0.75,-6.64,0.75,0.27,0.35,22.5
-11.19,-2.69,-4.57,-0.16,0.38,2.31,22.6
-9.68,-3.95,-3.91,-0.34,0.40,3.24,22.7
-9.23,-4.49,-4.02,-0.65,0.10,3.08,22.8
-6.99,-3.92,-2.98,-0.64,0.02,2.11,22.9
-5.00,-3.22,-2.44,-0.28,-0.28,0.98,23
-7.89,-3.58,-6.80,0.76,-0.66,-1.19,23.1
-6.21,-1.80,-5.11,0.31,-0.04,-1.81,23.2
-9.38,-3.42,-4.34,-1.67,-0.67,-3.12,23.3
-15.32,-1.21,-4.88,-0.50,0.75,-3.85,23.4
-15.74,0.01,-7.13,0.89,0.34,-1.72,23.5
-12.64,-1.67,-5.10,0.33,0.34,0.50,23.6
-10.90,-2.59,-4.08,-0.48,0.43,2.56,23.7
-10.30,-4.61,-3.61,-0.86,-0.32,3.29,23.8
-8.99,-4.61,-4.05,-0.26,0.06,3.59,23.9
-5.60,-3.67,-3.16,-0.12,0.20,2.40,24
-3.94,-3.31,-2.91,-0.19,-0.29,0.79,24.1
-7.74,-3.05,-4.24,0.35,-0.62,-2.28,24.2
-9.53,-1.90,-6.57,1.06,-0.38,-2.68,24.3
-11.95,-2.42,-4.98,0.06,-0.39,-2.90,24.4
-11.28,0.01,-6.83,1.24,-0.16,-2.31,24.5
-11.02,1.03,-7.81,1.57,0.69,-0.64,24.6
-11.64,-0.86,-4.27,-1.04,0.56,0.50,24.7
-12.22,-3.80,-3.66,-0.54,0.90,2.28,24.8
-10.37,-3.63,-4.18,0.17,1.14,2.67,24.9
-9.41,-4.88,-2.83,-1.41,-0.14,3.05,25
-6.16,-3.61,-2.63,-0.69,-0.09,2.41,25.1
-4.90,-4.91,-3.31,-0.08,-0.55,0.84,25.2
-8.41,-2.68,-5.97,0.85,-0.25,-1.66,25.3
-10.57,-2.40,-6.41,0.67,-0.56,-2.80,25.4
-9.92,-3.07,-4.47,0.15,-0.43,-2.70,25.5
-11.07,-1.35,-4.84,0.14,-0.18,-2.88,25.6
-12.50,0.33,-7.12,1.12,0.11,-2.21,25.7
-14.05,-1.43,-5.95,-0.64,0.43,-0.03,25.8
-12.86,-3.93,-4.11,-0.72,0.10,1.38,25.9
-11.81,-3.75,-4.70,-0.54,0.79,2.90,26
-10.84,-5.40,-4.09,-1.19,-0.16,3.45,26.1
-6.97,-4.51,-3.09,-0.89,-0.28,3.52,26.2
-3.18,-2.69,-2.37,0.11,-0.09,1.83,26.3
-4.66,-4.55,-3.67,0.25,-0.42,0.04,26.4
-12.44,-4.87,-6.65,0.61,-0.16,-3.61,26.5
-10.59,-2.02,-6.38,0.68,-0.23,-3.77,26.6
-10.58,-3.49,-3.47,-1.76,-0.74,-2.84,26.7
-11.56,-1.24,-3.91,-0.97,-0.09,-2.86,26.8
-15.17,-0.69,-7.09,0.53,0.25,-1.52,26.9
-11.13,-0.58,-4.25,-0.50,-0.14,0.23,27
-11.74,-3.66,-4.72,0.35,0.45,2.90,27.1
-10.38,-4.39,-4.41,0.36,0.63,3.26,27.2
-9.37,-4.59,-3.59,-0.80,-0.16,3.08,27.3
-6.80,-4.16,-3.08,-0.37,-0.09,2.72,27.4
-4.78,-4.71,-2.77,0.19,-0.31,1.00,27.5
-7.23,-2.89,-6.60,0.89,-0.61,-1.45,27.6
-8.37,-2.98,-6.01,0.04,-0.24,-2.76,27.7
-11.58,-4.35,-3.48,-1.23,-0.22,-3.67,27.8
-12.64,-1.71,-4.43,-0.04,0.38,-3.41,27.9
-12.80,0.77,-6.92,1.03,0.53,-2.03,28
-11.03,0.53,-4.41,-0.65,-0.22,0.31,28.1
-11.72,-3.36,-4.12,-0.12,0.31,2.15,28.2
-10.75,-4.19,-4.61,0.01,0.57,3.15,28.3
-10.26,-4.96,-4.11,-0.91,0.05,3.32,28.4
-7.27,-4.88,-3.36,-0.88,-0.34,2.86,28.5
-4.13,-5.77,-3.74,-0.21,-0.41,1.94,28.6
-7.24,-2.93,-4.75,0.33,-0.18,-0.73,28.7
-8.69,-2.42,-6.98,1.02,-0.43,-2.55,28.8
-10.47,-3.80,-5.09,0.05,-0.23,-3.32,28.9
-12.08,-2.21,-3.68,-0.86,-0.16,-3.58,29
-12.41,0.91,-6.54,0.63,0.32,-2.52,29.1
-11.65,-0.10,-4.41,-0.54,-0.10,-0.03,29.2
-12.43,-2.84,-4.20,-0.24,0.04,1.26,29.3
-11.48,-3.73,-4.93,0.03,0.49,3.03,29.4
-9.92,-5.00,-3.91,-0.67,-0.10,3.65,29.5
-6.11,-4.24,-3.37,-0.03,0.26,3.21,29.6
-5.43,-4.03,-3.98,0.18,0.15,1.58,29.7
-7.07,-1.89,-3.95,0.10,-0.30,-1.56,29.8
-10.76,-1.53,-6.49,0.20,-0.82,-2.45,29.9
-9.05,0.56,-6.90,1.30,0.15,-1.82,30
-8.91,0.81,-8.42,0.18,-0.41,-1.28,30.1
-9.43,-0.88,-6.79,-0.92,-0.07,-0.13,30.2
-10.16,-2.96,-3.54,-2.33,-0.03,0.01,30.3
-8.78,-1.93,-3.78,-0.80,-0.22,0.22,30.4
-7.31,-1.38,-3.01,-0.64,0.04,0.45,30.5
-7.63,-1.96,-3.43,-0.71,-0.48,0.26,30.6
-5.75,-2.05,-3.38,-0.42,-0.30,0.16,30.7
-7.69,-1.87,-4.34,0.06,0.12,-1.09,30.8
-13.49,-3.60,-6.15,0.60,0.94,-1.77,30.9
-10.48,0.34,-3.12,-0.52,-0.74,-1.91,31
-6.65,-0.10,-6.91,1.85,0.63,0.88,31.1
-7.45,-0.75,-3.80,-0.61,-0.40,0.49,31.2
-8.52,-1.23,-5.63,0.52,0.43,0.79,31.3
-9.28,-1.97,-4.71,-0.36,0.21,0.85,31.4
-8.79,-3.04,-3.61,-0.50,-0.06,0.88,31.5
-9.08,-1.82,-4.23,0.26,-0.07,0.38,31.6
-6.41,-0.37,-4.71,1.50,0.55,0.62,31.7
-7.41,-1.79,-4.07,0.04,0.17,0.62,31.8
-8.29,-2.08,-3.60,0.05,0.43,0.19,31.9
-10.71,-3.46,-5.59,-0.08,0.08,-0.22,32
-9.42,-0.63,-3.83,-0.74,-0.73,-0.83,32.1
-5.53,-1.23,-6.90,0.60,-0.93,0.33,32.2
-5.11,-0.52,-4.75,-0.46,-0.73,-0.07,32.3
-6.95,-0.65,-6.17,0.43,0.20,-0.49,32.4
-10.30,-0.78,-5.77,0.20,0.36,-1.23,32.5
-12.09,-1.25,-4.94,0.21,0.33,-1.03,32.6
-11.67,-0.50,-4.13,0.15,0.43,-0.35,32.7
-8.91,-0.98,-3.29,-0.44,-0.10,1.07,32.8
-8.67,-2.85,-5.07,-0.07,-0.62,2.28,32.9
-7.95,-3.11,-4.76,-0.53,-0.45,2.22,33
-7.25,-3.65,-6.24,-0.20,-0.33,1.13,33.1
-7.82,-0.98,-4.96,-0.11,0.35,-0.35,33.2
-6.82,-0.29,-5.75,0.09,0.38,-1.43,33.3
-7.66,-0.23,-2.73,-0.74,0.38,-2.00,33.4
-11.41,1.60,-4.39,-0.01,0.77,-2.23,33.5
-13.02,0.06,-4.62,0.27,0.35,-1.31,33.6
-12.33,0.25,-7.40,1.76,0.54,0.29,33.7
-9.40,-1.91,-4.05,0.22,0.53,1.94,33.8
-7.48,-2.54,-2.07,-0.13,-0.27,1.92,33.9
-7.56,-3.18,-3.48,0.81,0.15,2.00,34
-7.36,-3.27,-4.06,0.66,0.34,1.24,34.1
-9.31,-4.75,-6.02,0.44,0.22,0.30,34.2
-7.79,-1.52,-2.99,0.13,0.26,-1.08,34.3
-6.89,-0.44,-6.51,1.45,-0.59,-1.38,34.4
-8.96,0.53,-6.60,2.46,0.56,-0.74,34.5
-8.72,0.04,-5.21,0.88,0.58,-0.06,34.6
-7.98,-0.51,-4.89,0.67,0.32,0.53,34.7
-13.36,-3.82,-4.11,0.26,0.43,0.82,34.8
-12.10,-1.36,-6.38,1.95,1.46,0.85,34.9
-8.41,-3.02,-2.69,-1.08,0.01,2.45,35
-7.10,-3.52,-3.41,-0.50,-0.14,2.50,35.1
-7.34,-3.29,-3.25,-0.76,-0.33,1.09,35.2
-6.40,-3.27,-4.58,-0.21,-0.41,0.25,35.3
-7.84,-2.01,-4.91,0.03,-0.53,-1.76,35.4
-8.90,-0.71,-6.48,0.69,-0.17,-2.06,35.5
-9.29,0.15,-6.45,0.43,-0.09,-1.99,35.6
-9.08,0.22,-5.28,0.03,0.11,-1.43,35.7
-10.17,-0.53,-5.09,-0.53,-0.07,-0.59,35.8
-11.73,-0.64,-4.13,-0.74,-0.10,-0.16,35.9
-10.10,-2.37,-4.47,0.62,0.50,1.62,36
-7.87,-2.05,-2.99,0.19,0.02,1.79,36.1
-7.84,-3.43,-3.50,0.14,-0.17,2.14,36.2
-7.54,-3.14,-4.29,0.35,0.12,1.62,36.3
-8.99,-4.34,-5.54,-0.14,-0.06,-0.03,36.4
-10.11,-2.79,-4.00,-0.64,-0.64,-1.11,36.5
-3.92,-0.66,-5.81,1.02,-0.48,-0.40,36.6
-6.39,-1.49,-3.69,-0.89,-0.31,-1.48,36.7
-11.08,-1.05,-4.54,-0.16,0.29,-2.09,36.8
-13.55,-1.02,-8.08,1.57,0.89,-1.37,36.9
-12.75,-1.53,-4.58,0.19,0.42,-0.50,37
-9.81,-1.74,-3.63,-0.08,0.23,1.52,37.1
-8.03,-2.96,-3.24,-0.08,0.26,2.44,37.2
-8.47,-3.67,-3.99,-0.23,0.23,2.35,37.3
-6.11,-3.76,-2.27,-0.73,0.00,1.78,37.4
-6.19,-2.49,-2.05,-0.05,-0.31,-0.53,37.5
-8.91,-1.95,-7.08,1.28,-0.36,-1.88,37.6
-6.74,-1.10,-4.37,0.18,0.05,-1.45,37.7
-8.51,-1.80,-4.01,-0.92,-0.58,-1.73,37.8
-10.76,-0.74,-6.23,1.02,0.34,-1.67,37.9
-14.80,-1.40,-7.42,1.37,0.78,-1.24,38
-13.14,-2.93,-3.79,-0.82,0.22,0.64,38.1
-9.35,-2.22,-3.60,-0.17,0.42,2.22,38.2
-8.95,-3.81,-3.75,-0.47,-0.36,3.01,38.3
-7.89,-5.00,-4.37,-0.15,0.01,3.00,38.4
-6.23,-5.54,-4.32,-0.43,-0.07,1.11,38.5
-9.49,-3.20,-4.90,-0.47,-0.32,-1.34,38.6
-7.21,-1.13,-7.34,1.05,-0.32,-2.09,38.7
-7.60,-2.37,-4.51,-0.53,0.02,-2.25,38.8
-10.83,-1.95,-3.70,-1.48,-0.23,-3.00,38.9
-13.33,0.71,-7.10,0.80,0.75,-2.29,39
-12.29,-0.01,-5.04,0.05,0.53,-0.50,39.1
-10.88,-2.48,-3.79,-0.34,0.02,1.77,39.2
-9.35,-2.43,-4.25,0.34,0.39,2.35,39.3
-8.65,-3.98,-3.95,-0.36,-0.13,3.04,39.4
-6.84,-4.09,-3.74,-0.10,-0.07,2.63,39.5
-6.57,-5.50,-4.84,0.26,0.00,0.91,39.6
-9.19,-3.10,-6.04,0.42,0.03,-1.37,39.7
-7.51,-2.27,-5.80,-0.09,-0.55,-2.05,39.8
-8.81,-2.31,-3.66,-1.01,-0.16,-3.05,39.9
-11.04,-1.67,-4.41,-0.25,0.40,-2.86,40
-12.69,0.71,-6.35,0.44,0.40,-2.20,40.1
-11.61,0.45,-5.33,-0.14,-0.20,0.29,40.2
-12.22,-3.32,-5.00,-0.01,0.22,2.13,40.3
-10.12,-3.97,-3.80,-0.49,-0.03,2.98,40.4
-8.51,-4.36,-3.52,-0.56,-0.46,3.22,40.5
-5.69,-4.31,-3.30,0.08,0.13,2.65,40.6
-5.39,-5.44,-3.60,-0.04,-0.22,0.99,40.7
-9.96,-3.28,-6.52,1.04,-0.12,-2.50,40.8
-9.20,-2.43,-6.08,0.87,-0.30,-2.38,40.9
-9.69,-2.85,-3.88,-0.18,-0.03,-2.90,41
-10.33,-1.23,-4.28,-0.38,-0.16,-2.56,41.1
-10.81,0.56,-6.37,0.78,0.16,-1.80,41.2
-12.07,-0.34,-5.02,-0.60,0.07,-0.07,41.3
-12.42,-3.20,-4.75,-0.31,0.34,1.42,41.4
-9.55,-3.56,-4.15,-0.40,0.29,2.88,41.5
-8.38,-4.57,-3.32,-0.91,-0.08,3.21,41.6
-6.60,-4.11,-2.62,-0.61,0.04,2.04,41.7
-6.44,-5.17,-3.36,-0.37,-0.13,0.84,41.8
-9.95,-2.97,-5.61,0.68,-0.22,-1.97,41.9
-7.55,-1.32,-6.54,0.88,-0.81,-1.71,42
-7.94,-2.30,-5.21,-0.21,-0.65,-1.80,42.1
-10.11,-1.62,-5.88,0.19,-0.32,-2.32,42.2
-12.50,1.35,-8.86,1.70,0.76,-2.15,42.3
-12.65,-1.80,-3.78,-0.56,0.82,-0.50,42.4
-12.50,-3.56,-4.36,-0.71,0.15,1.76,42.5
-11.01,-3.79,-3.60,-0.34,0.82,2.67,42.6
-9.43,-4.99,-3.01,-0.96,-0.71,3.41,42.7
-6.75,-4.12,-3.59,0.16,-0.18,3.16,42.8
-5.51,-5.01,-4.72,0.54,-0.09,1.42,42.9
-7.68,-3.20,-5.86,0.50,-0.33,-0.94,43
-10.02,-2.39,-6.24,0.21,-0.83,-3.23,43.1
-10.41,-3.21,-4.44,0.10,0.09,-3.03,43.2
-11.59,-2.15,-2.80,-0.89,-0.43,-3.13,43.3
-11.99,0.29,-6.63,1.19,0.19,-2.07,43.4
